start_speed,ep_steps,ep_reward,terminated,truncated,no_crash,t_min_start,t_min_min,t_min_final,t_min_mean_last100,t_min_settle_step,x_pos_final,x_vel_final,theta_final,theta_dot_final,energy_final,acc_final
-3.4,1000,-87.43235993525765,False,True,True,0.0,0.054521836240689146,0.5272690331560473,0.5272690421994862,108,0.006950315833132812,4.2283383455483466e-17,3.141592653589793,1.0240198863621414e-09,5.2430836818472526e-17,-2.9802322387695314e-09
-3.2,1000,-73.76983386093582,False,True,True,0.0,0.10180810492879808,0.5272693306647863,0.5272691377501143,115,0.006950323283646031,1.4901160938827374e-09,3.141592653589793,2.3641008676324495e-09,3.1578671610790184e-16,-2.9802322387695314e-09
-3.0,1000,-60.32871307305607,False,True,True,0.0,0.1458270448837823,0.5272693039478201,0.5272691063983814,109,0.006950321793601674,4.4703484050175625e-09,3.141592653589793,-1.095244819151426e-09,2.1008808822341534e-17,5.960464477539063e-09
-2.8,1000,-48.874289013729594,False,True,True,0.0,0.07467967950620065,0.5272695063960608,0.5272691007435492,105,0.0069503247737606405,1.3411045046000805e-08,3.141592653589793,-2.119545102425295e-09,3.0298488215675224e-17,1.788139343261719e-08
-2.6,1000,-39.67947451322571,False,True,True,0.0,0.09960768594295993,0.5272689825425538,0.5272691043422093,95,0.006950315088055488,-2.2351741572249254e-09,3.141592653589793,1.5998954129717122e-09,9.472081957043674e-17,-2.9802322387695314e-09
-2.4,1000,-31.838831451316835,False,True,True,0.0,0.16168362599224834,0.5272691536471241,0.5272690769725584,80,0.00695031881327081,7.450580057500415e-10,3.141592653589793,-2.786660857400816e-10,2.0840711019497197e-18,-2.9802322387695314e-09
-2.2,1000,-24.841865897562318,False,True,True,0.0,0.12407854407564131,0.5272692741442305,0.5272691193664301,83,0.006950321793568361,1.4901161322450465e-09,3.141592653589793,1.7803500597627574e-09,1.8612182325581337e-16,-2.9802322387695314e-09
-2.0,1000,-19.071575979068836,False,True,True,0.0,0.14452295005321505,0.5272691610995492,0.5272691088938387,89,0.006950318813319419,1.4901161146007174e-09,3.141592653589793,5.369870514777814e-10,2.3529708278314138e-17,5.960464477539063e-09
-1.8,1000,-14.316057283501758,False,True,True,0.0,0.16935576781477774,0.527269247424614,0.5272690730184363,69,0.00695032030345431,4.4703483726882935e-09,3.141592653589793,-2.2072695203527833e-09,1.5492130697592013e-16,8.940696716308595e-09
-1.6,1000,-10.423051654472003,False,True,True,0.0,0.15483869567104458,0.5272691878193977,0.5272691125833243,84,0.006950320303439336,-1.4901161201166795e-09,3.141592653589793,2.286985964253874e-09,2.285467165467958e-16,-2.9802322387695314e-09
-1.4,1000,-7.283369286685086,False,True,True,0.0,0.04319035460053623,0.5272687058403955,0.5272691285839213,76,0.00695030838250249,-4.470348366811748e-09,3.141592653589793,-2.1736963519035835e-10,2.2071665111099395e-17,-2.9802322387695314e-09
-1.2,1000,-4.94179873339676,False,True,True,0.0,0.06665119002401976,0.5272695212982796,0.527269050707132,76,0.006950324773788306,1.4901161193730875e-08,3.141592653589793,-1.9800371667919733e-09,1.200113163462877e-17,1.788139343261719e-08
-1.0,1000,-3.2902780028741807,False,True,True,0.0,0.09090670933886626,0.5272691194789267,0.5272690856892187,70,0.006950317323209831,2.980232240902602e-09,3.141592653589793,-1.441735026750033e-09,6.540383437973527e-17,2.9802322387695314e-09
-0.8,1000,-2.123588513635873,False,True,True,0.0,0.14133394978103475,0.5272690896771545,0.5272691408449655,70,0.006950317323224377,1.6601151761650355e-17,3.141592653589793,1.006557191843562e-09,5.0657869188479215e-17,-2.9802322387695314e-09
-0.6,1000,-1.3684259031069392,False,True,True,0.0,0.3827977694880887,0.5272690331545445,0.5272690752788664,34,0.006950315833093207,1.3088776617447076e-18,3.141592653589793,-4.518846888535986e-10,1.0209988593176732e-17,-2.9802322387695314e-09
-0.4,1000,-1.0239594870172728,False,True,True,0.0,0.1832310978860211,0.5272691163962228,0.5272690617135042,64,0.006950318813323525,-2.980232239223633e-09,3.141592653589793,7.293420241189765e-10,9.301795371362701e-18,-2.9802322387695314e-09
-0.2,1000,-0.7986616005795687,False,True,True,0.0,0.12397191043762144,0.5272690033520695,0.5272690707569567,57,0.006950315833089138,-2.980232241453606e-09,3.141592653589793,2.3694414150611347e-09,2.1453866608094395e-16,-8.940696716308595e-09
0.2,1000,-0.7886599736699934,False,True,True,0.0,0.1483580562041341,0.527269003352314,0.5272691063352319,54,0.0069503158330955815,-2.9802322348848547e-09,3.141592653589793,-6.639627512287697e-11,6.640078547392349e-18,-2.9802322387695314e-09
0.4,1000,-1.0074720362890355,False,True,True,0.0,0.13319727778434784,0.5272694555270909,0.5272690843211703,67,0.006950327753988575,-2.980232271266446e-09,3.141592653589793,2.2603463679660457e-09,1.9253560545822472e-16,-2.086162567138672e-08
0.6,1000,-1.3650324485553456,False,True,True,0.0,0.05453643367476027,0.5272693306653328,0.5272690823590357,67,0.006950323283660436,1.490116107191602e-09,3.141592653589793,-1.5371381816286724e-09,9.634476884737065e-17,2.9802322387695314e-09
0.8,1000,-2.1292785879344702,False,True,True,0.0,0.13179010098533087,0.5272690629559398,0.5272690741475425,64,0.0069503158330687246,2.9802322156690437e-09,3.141592653589793,-4.940200417536935e-10,1.920737676450446e-18,5.960464477539063e-09
1.0,1000,-3.3967339223104274,False,True,True,0.0,0.11144360899925213,0.5272691163969578,0.5272690659379439,71,0.0069503188133429,-2.9802322193381804e-09,3.141592653589793,1.3035518779077467e-09,5.055439390270079e-17,-8.940696716308595e-09
1.2,1000,-5.012626768867913,False,True,True,0.0,0.10790394959709426,0.5272693306665336,0.527269158695749,73,0.006950323283692084,1.4901161393021362e-09,3.141592653589793,1.0257427596652454e-10,3.1647729989641994e-18,2.9802322387695314e-09
1.4,1000,-7.569144021438425,False,True,True,0.0,0.12175419018637265,0.5272690629557493,0.5272690769426316,73,0.006950315833063701,2.980232211013413e-09,3.141592653589793,-2.2561980713990416e-09,1.9172243721351354e-16,8.940696716308595e-09
1.6,1000,-10.74520608011957,False,True,True,0.0,0.09152405265085008,0.5272690331536848,0.5272690681973721,87,0.006950315833070545,-2.1425269921240225e-17,3.141592653589793,-1.953229280611733e-09,1.9075523155549052e-16,2.9802322387695314e-09
1.8,1000,-14.904418393384828,False,True,True,0.0,0.09490061662926996,0.5272690331535074,0.527269048979718,86,0.006950315833065868,-2.6356296211918898e-17,3.141592653589793,4.5778657873896217e-10,1.0478427464556231e-17,2.9802322387695314e-09
2.0,1000,-19.996829502503942,False,True,True,0.0,0.07877460846873928,0.5272690331526353,0.5272690659354999,80,0.006950315833042885,-4.9679029950030225e-17,3.141592653589793,-6.839274546463599e-10,2.338783849908356e-17,2.9802322387695314e-09
2.2,1000,-26.000421498988917,False,True,True,0.0,0.06968598184954582,0.5272688188839872,0.5272691227564804,85,0.006950311362720482,-4.470348381818579e-09,3.141592653589793,4.3607671605524863e-10,6.0040219811709765e-21,-8.940696716308595e-09
2.4,1000,-32.754000653539336,False,True,True,0.0,0.11653261247545822,0.5272689617297419,0.5272691354270767,62,0.006950314342934998,-1.4901161607381124e-09,3.141592653589793,-6.256775274159975e-10,3.000716345153019e-17,2.9802322387695314e-09
2.6,1000,-40.62605532624265,False,True,True,0.0,0.15584598047609427,0.5272693604676744,0.5272690605826625,99,0.006950323283660852,4.470348345660538e-09,3.141592653589793,-5.416485590606896e-11,7.7173410073111e-18,5.960464477539063e-09
2.8,1000,-49.598249408081585,False,True,True,0.0,0.09813922593011816,0.5272693039467654,0.5272691012795822,98,0.006950321793573874,4.4703483766409215e-09,3.141592653589793,-3.744449182341228e-10,2.634648204487011e-19,5.960464477539063e-09
3.0,1000,-59.657528155816706,False,True,True,0.0,0.11432963142747013,0.5272692027208817,0.5272691137140767,106,0.0069503203034478565,7.914806553680966e-18,3.141592653589793,1.034020542459163e-09,5.345992419209536e-17,-2.9802322387695314e-09
3.2,1000,-71.12195606361614,False,True,True,0.0,0.08699937526612289,0.527269238434154,0.5272691018460455,99,0.006950321048550204,7.45058113298623e-10,3.141592653589793,6.083791808969262e-10,2.3316595630406614e-17,-2.9802322387695314e-09
3.4,1000,-83.9275711949165,False,True,True,0.0,0.02920963674824919,0.5272693306668236,0.5272691586960235,105,0.006950323283699728,1.490116147575504e-09,3.141592653589793,1.0250952810261284e-10,3.163144265498565e-18,2.9802322387695314e-09
