start_speed,ep_steps,ep_reward,terminated,truncated,no_crash,t_min_start,t_min_min,t_min_final,t_min_mean_last100,t_min_settle_step,x_pos_final,x_vel_final,theta_final,theta_dot_final,energy_final,acc_final
0.6,1500,-82.03039004012986,False,True,True,0.0,0.278215588038134,1.086265230602557,1.086265459554168,79,-0.029499310255045635,1.192092895829543e-08,3.141592653589793,-2.4798460338863184e-09,8.291540721657105e-17,2.384185791015625e-08
0.8,1500,-82.98950415320144,False,True,True,0.0,0.12452681485446221,1.086265688505237,1.08626545955365,92,-0.029499322175945527,-1.1920928932278234e-08,3.141592653589793,2.4801563792462323e-09,8.295537721090074e-17,-2.384185791015625e-08
1.0,1500,-84.59774069377924,False,True,True,0.0,0.1301100254058837,1.086265230602827,1.0862654595544288,92,-0.029499310255060297,1.1920928948802076e-08,3.141592653589793,-2.4783707666992283e-09,8.272553817616413e-17,2.384185791015625e-08
1.2,1500,-86.66937247627256,False,True,True,0.0,0.1857097898576332,1.0862654046835827,1.0862653761505618,78,-0.029499313235309688,-1.8176407223236126e-17,3.141592653589793,1.9718611811196247e-09,1.9441182553826063e-16,0.0
1.4,1500,-89.4947712696846,False,True,True,0.0,0.2776538861022865,1.086265320009331,1.0862653772472446,98,-0.029499310255035806,2.9802322483619736e-09,3.141592653589793,-6.203031573717008e-10,5.1932177453612256e-18,5.960464477539063e-09
1.6,1500,-93.19410004919835,False,True,True,0.0,0.3756921664546875,1.086265320009709,1.0862653772476099,71,-0.02949931025505633,2.980232234370551e-09,3.141592653589793,-6.201240182036232e-10,5.187446098703729e-18,5.960464477539063e-09
1.8,1500,-97.76943148569342,False,True,True,0.0,0.1980390668562241,1.0862654344862568,1.0862653772483244,98,-0.02949931323532874,-2.9802322693774185e-09,3.141592653589793,6.199117144828978e-10,5.180609920952465e-18,-5.960464477539063e-09
2.0,1500,-103.49830367559169,False,True,True,0.0,0.10515990592235479,1.0862654344845037,1.0862653772466297,111,-0.02949931323523356,-2.9802322051525283e-09,3.141592653589793,6.197833044382583e-10,5.176477574843194e-18,-5.960464477539063e-09
2.2,1500,-109.84936221335494,False,True,True,0.0,0.1346213817596436,1.0862654642875564,1.0862653717602173,111,-0.029499313235273085,-5.960464470964868e-09,3.141592653589793,1.2719784143273242e-09,2.2844201204621957e-17,-1.1920928955078126e-08
2.4,1500,-117.46028798389952,False,True,True,0.0,0.2418208640600853,1.0862656038314877,1.086265325762422,104,-0.02949931919569883,-8.940696683610516e-09,3.141592653589793,1.828300697409967e-09,4.3639380787575616e-17,-1.1920928955078126e-08
2.6,1500,-126.3720573966083,False,True,True,0.0,0.13974984901882015,1.0862656885044994,1.0862654595529375,117,-0.029499322175905476,-1.1920928905314607e-08,3.141592653589793,2.478796296577941e-09,8.278028277696587e-17,-2.384185791015625e-08
2.8,1500,-136.6235827867357,False,True,True,0.0,0.20894286723014244,1.0862648966421777,1.086265376556806,104,-0.029499295353890214,1.7881393431986134e-08,3.141592653589793,-2.370771983559277e-09,1.6973039681048026e-17,2.384185791015625e-08
3.0,1500,-148.55862613885583,False,True,True,0.0,0.16706407736110987,1.08626540468297,1.0862653722616544,117,-0.02949931323527642,4.53472157766268e-18,3.141592653589793,-9.256062208585795e-10,4.2837343772491664e-17,0.0
3.2,1500,-161.8215547154007,False,True,True,0.0,0.20477334976822753,1.0862652353367228,1.0862653799443172,117,-0.029499307274851217,5.960464455793373e-09,3.141592653589793,-3.3387155834643953e-09,3.761117000079408e-16,2.384185791015625e-08
3.4,1500,-175.36929886886438,False,True,True,0.0,0.22040988821053364,1.08626498131526,1.0862653211838715,123,-0.029499298334100307,1.490116120804558e-08,3.141592653589793,-2.318382649320079e-09,3.4301272115609217e-17,2.384185791015625e-08
3.6,1500,-189.69525301450167,False,True,True,0.0,0.15450996997025226,1.086265354544483,1.086265366773759,110,-0.02949930727476819,-5.960464443644955e-09,3.141592653589793,-3.25629568252771e-10,4.247433362351267e-17,-1.1920928955078126e-08
3.8,1500,-205.58759737975453,False,True,True,0.0,0.2591934169071172,1.0862653200107388,1.086265377248605,110,-0.029499310255112245,2.980232197299691e-09,3.141592653589793,-6.199763602027729e-10,5.182691235775511e-18,5.960464477539063e-09
4.0,1500,-223.00614611357952,False,True,True,0.0,0.23217656482647403,1.0862655144263758,1.0862653740508441,136,-0.02949931919579995,-3.5695847751647937e-17,3.141592653589793,1.0300476987561442e-09,5.304991272827183e-17,0.0
4.2,1500,-242.24728494446205,False,True,True,0.0,0.17437752456257005,1.0862651757309554,1.0862653855250075,123,-0.02949930727478974,1.1920928974275325e-08,3.141592653589793,-4.345676766362046e-09,4.972545609566566e-16,2.384185791015625e-08
4.4,1500,-262.92371921855465,False,True,True,0.0,0.17472963677484138,1.0862652306042315,1.0862654595557855,143,-0.029499310255136548,1.1920928896097648e-08,3.141592653589793,-2.517530257345413e-09,8.783921078030472e-17,2.384185791015625e-08
4.6,1500,-285.9859077200895,False,True,True,0.0,0.21899010411157788,1.0862652949385143,1.0862653711621761,143,-0.029499307274696487,8.335927015945795e-17,3.141592653589793,1.2857545872590403e-09,8.265824400348902e-17,-5.960464477539063e-09
4.8,1500,-307.8578197796501,False,True,True,0.0,0.2562463453434431,1.0862653200112955,1.0862653772491424,129,-0.029499310255142457,2.980232175906383e-09,3.141592653589793,-6.200388209635434e-10,5.184702441684983e-18,5.960464477539063e-09
5.0,1500,-329.6290349921112,False,True,True,0.0,0.23046816426098285,1.0862653200064158,1.0862653772444273,129,-0.029499310254877533,2.9802323563166006e-09,3.141592653589793,-6.194753990500157e-10,5.1665746692163634e-18,5.960464477539063e-09
5.2,1500,-354.27574600978204,False,True,True,0.0,0.2767633875955767,1.086265320010456,1.0862653772483315,142,-0.029499310255096882,2.980232206998516e-09,3.141592653589793,-6.200256332871735e-10,5.184277686079028e-18,5.960464477539063e-09
5.4,1500,-380.5229119418212,False,True,True,0.0,0.07490233206187394,1.0862653325436766,1.0862653788933063,136,-0.029499311745147794,4.4703483712488644e-09,3.141592653589793,-5.257430401764532e-10,3.0974906021772636e-19,5.960464477539063e-09
5.6,1500,-407.0870778186775,False,True,True,0.0,0.27185055518422846,1.086265230601363,1.0862654595530148,129,-0.029499310254980798,1.1920929003469556e-08,3.141592653589793,-2.4784195541305476e-09,8.273181300045296e-17,2.384185791015625e-08
5.8,1500,-442.61808191298644,False,True,True,0.0,0.2732388029866292,1.0862652306020408,1.0862654595536687,156,-0.029499310255017598,1.1920928977436551e-08,3.141592653589793,-2.481384962453984e-09,8.311370141718249e-17,2.384185791015625e-08
6.0,1500,-472.7455320879021,False,True,True,0.0,0.2717845933747623,1.086265476821046,1.086265351958367,149,-0.029499314725338798,-4.4703483177301464e-09,3.141592653589793,9.627394413706078e-10,1.3297562220667843e-17,-5.960464477539063e-09
6.2,1500,-503.07783822691056,False,True,True,0.0,0.20952325332316016,1.0862654344858578,1.0862653772479378,155,-0.02949931323530707,-2.9802322564396503e-09,3.141592653589793,6.202049875953747e-10,5.1900543899816006e-18,-5.960464477539063e-09
6.4,1500,-540.7280534193632,False,True,True,0.0,0.20749082706560848,1.086265404683095,1.0862653728578218,162,-0.029499313235283216,8.653963568529776e-21,3.141592653589793,-5.018476797655503e-10,1.2592554684303318e-17,5.960464477539063e-09
6.6,26,-361.9919248291915,False,True,False,0.0,1.4196038367016144,15.148030930658528,6.05826992407793,1,-2.284561288356781,-0.4023386090993882,3.0331467775052876,0.43070209400451054,7.62327205279984,-0.07590432167053224
6.8,24,-368.41694532534086,False,True,False,0.0,1.4463070408625218,14.702995988767906,6.08908079455074,1,-2.274749147891998,-0.3773102521896362,2.7172970047806646,-0.03520830151083034,0.26600726918978174,-0.1
7.0,22,-372.665146308669,False,True,False,0.0,1.4665350210852786,15.592666086069562,6.146124025912888,1,-2.360292366147041,-0.42025549709796906,2.8471266681373346,-0.3200295491914102,6.554194732018143,-0.1
7.2,21,-382.36462604952527,False,True,False,0.0,1.4801911847213052,15.202695249825421,6.0040559352004115,1,-2.209770566225052,-0.41325850188732144,2.6225545591217188,0.06487736675481615,0.027733696628126407,-0.07195399403572082
7.4,21,-405.1780152373271,False,True,False,0.0,1.4837257489712645,15.913276168771366,6.146056346656544,1,-2.3233198791742327,-0.442220813035965,2.605658515750602,0.08097292558878158,0.06753122778369604,-0.07152609825134278
7.6,23,-455.04407291820456,False,True,False,0.0,1.4811553167341507,13.88506754313792,6.075730144317931,1,-2.176630434393883,-0.3392808020114899,3.0209068354776183,-0.44671805804512943,11.551035510553028,-0.1
7.8,32,-578.0611254078442,False,True,False,0.0,1.4870647589776138,14.262038204413475,6.050102439371877,1,-2.076666295528412,-0.37308719456195827,2.987037248816045,0.4434655541809951,8.248168719683395,-0.1
8.0,1500,-843.4776740522307,False,True,True,0.0,0.13021540700201245,1.0862653200091477,1.0862653772470658,155,-0.029499310255025855,2.980232254755888e-09,3.141592653589793,-6.199951817056911e-10,5.1832970277844275e-18,5.960464477539063e-09
8.2,1500,-884.8667935396464,False,True,True,0.0,0.11382420425905676,1.0862654344851324,1.0862653772472377,148,-0.029499313235267683,-2.9802322289843694e-09,3.141592653589793,6.2024694605267e-10,5.191406392412698e-18,-5.960464477539063e-09
8.4,1500,-926.5745129290009,False,True,True,0.0,0.2675878823838657,1.0862655144254136,1.0862653718550674,155,-0.02949931919574771,-1.3707855131494013e-18,3.141592653589793,3.3262506947110374e-10,5.5319718420328294e-18,5.960464477539063e-09
8.6,1500,-971.7056177466606,False,True,True,0.0,0.17673583218041766,1.086265091056178,1.0862653245694336,175,-0.02949930429448726,1.4901161263356358e-08,3.141592653589793,-2.355350055574773e-09,3.743148761636607e-17,2.384185791015625e-08
8.8,1500,-1011.8236805303629,False,True,True,0.0,0.2902554076781083,1.0862654940889025,1.0862653201803791,155,-0.02949931323521985,-8.940696672298404e-09,3.141592653589793,7.336447623291521e-10,1.2868075060932517e-18,-1.1920928955078126e-08
9.0,1500,-1062.056779455591,False,True,True,0.0,0.19405469996285402,1.086265404681793,1.0862654046818374,162,-0.029499313235212522,5.006236198949955e-17,3.141592653589793,-1.154600673176435e-12,6.665457491054339e-23,0.0
9.2,1500,-1109.0589509923866,False,True,True,0.0,0.13360728978154496,1.0862654046831632,1.0862653904166581,162,-0.029499313235286914,-2.8729637035191757e-18,3.141592653589793,-2.2006367574550424e-09,2.4214010698946205e-16,0.0
9.4,1500,-1153.450629259492,False,True,True,0.0,0.1773235256782107,1.086265434487364,1.0862653772493918,182,-0.029499313235388843,-2.9802323134349373e-09,3.141592653589793,6.20110351648613e-10,5.187005650202683e-18,-5.960464477539063e-09
9.6,1500,-1209.1612268414694,False,True,True,0.0,0.28403407237586314,1.0862653200085566,1.0862653772464952,175,-0.029499310254993763,2.980232277838846e-09,3.141592653589793,-6.199325782212826e-10,5.181281500099633e-18,5.960464477539063e-09
9.8,1500,-1250.0639736017401,False,True,True,0.0,0.04480829834938013,1.0862653200105559,1.086265377248428,175,-0.029499310255102308,2.9802322035412384e-09,3.141592653589793,-6.18619071965435e-10,5.139085004032257e-18,5.960464477539063e-09
10.0,1500,-1327.7132923471258,False,True,True,0.0,0.14047841241940287,1.0862654344853584,1.0862653772474573,169,-0.029499313235279954,-2.9802322362139346e-09,3.141592653589793,6.205625064542968e-10,5.2015794537037735e-18,-5.960464477539063e-09
