start_speed,ep_steps,ep_reward,terminated,truncated,no_crash,outcome,crash_cause,t_min_start,t_min_min,t_min_final,t_min_mean_last100,t_min_settle_step,x_pos_final,x_vel_final,theta_final,theta_dot_final,energy_final,acc_final
-5.8,1000,-210.3167496858343,False,True,True,settled,,0.0,0.20352987323476432,0.7634172560865297,0.7634170590178289,106,-0.014570145681501459,-5.215406418678702e-09,3.141592653589793,4.977080655270162e-10,2.839958488458282e-20,-1.30385160446167e-09
-5.6,1000,-58.40869548775641,False,True,True,settled,,0.0,0.16232429760268133,0.7634171133404535,0.7634170450427702,66,-0.01457014158363795,-1.67638059028145e-09,3.141592653589793,9.92350213184438e-10,3.400750686381027e-17,-1.30385160446167e-09
-5.6,1000,-10.166183221614446,False,True,True,settled,,0.0,0.20386085278517221,0.763416998274001,0.7634170467791839,65,-0.014570138044638406,5.587935616135841e-10,3.141592653589793,-7.175202740732074e-10,2.188843521172959e-17,4.6566128730773926e-09
-5.6,1000,-1.9975285040711457,False,True,True,settled,,0.0,0.1418507190178186,0.7634172407390467,0.7634170578340431,37,-0.014570145308971163,-4.6566128727292984e-09,3.141592653589793,2.6317764696675127e-09,2.346027491624757e-16,-4.284083843231202e-09
-5.6,1000,-278.08713633666787,False,True,True,settled,,0.0,0.2260198430894077,0.7634168426467044,0.7634170488455448,99,-0.014570130966633005,-2.4214387252547918e-09,3.141592653589793,-3.4613004565311893e-10,1.7303310138245323e-17,-7.264316082000733e-09
-5.6,1000,-192.82418816785218,False,True,True,settled,,0.0,0.145838963449039,0.7634171374785055,0.7634170450438674,99,-0.014570143073798123,-1.8626451559728384e-10,3.141592653589793,1.1428319199441632e-09,6.319189675315147e-17,-1.30385160446167e-09
-5.4,1000,-53.28407389663978,False,True,True,settled,,0.0,0.2110197169895717,0.7634169828501517,0.7634170717855242,81,-0.014570139162266819,5.029141877633799e-09,3.141592653589793,-1.2332636864496346e-09,2.6670519514368604e-17,1.0617077350616455e-08
-5.4,1000,-9.339517496766257,False,True,True,settled,,0.0,0.19781028291791464,0.7634171444829233,0.7634170662966414,58,-0.014570142701273887,-1.8626451546900538e-09,3.141592653589793,1.791942348393275e-10,2.4994433910958953e-21,-7.264316082000733e-09
-5.4,1000,-1.990813752162698,False,True,True,settled,,0.0,0.2176832482194871,0.7634170893885458,0.7634170551030078,45,-0.01457014102486695,-7.450580388849496e-10,3.141592653589793,1.676581993485439e-09,1.283324058527047e-16,-7.264316082000733e-09
-5.4,1000,-255.900290387996,False,True,True,settled,,0.0,0.13192700300798232,0.7634171158353223,0.7634170547344736,106,-0.014570142887548114,1.4901161011927798e-09,3.141592653589793,-1.94765406497641e-10,1.0467049392386981e-19,1.6763806343078614e-09
-5.4,1000,-177.3802213813403,False,True,True,settled,,0.0,0.20086062340787858,0.7634168184588939,0.7634170516573477,92,-0.014570134878077505,1.0244548404209157e-08,3.141592653589793,-1.261050669866423e-09,2.7988793259577124e-18,1.0617077350616455e-08
-5.2,1000,-48.012380553374776,False,True,True,settled,,0.0,0.11822377785358172,0.763416824495349,0.7634170739782873,67,-0.014570135250691516,1.0617077346073674e-08,3.141592653589793,-1.6751646546567771e-09,1.8816469639754386e-17,1.3597309589385988e-08
-5.2,1000,-8.572495841819796,False,True,True,settled,,0.0,0.09172375553515831,0.7634170817538312,0.7634170545050764,58,-0.014570140093554547,-2.421438683386754e-09,3.141592653589793,-3.004647016947999e-10,1.4721203012919247e-17,-4.284083843231202e-09
-5.2,1000,-1.928878462203676,False,True,True,settled,,0.0,0.09272284782071395,0.7634169060056691,0.7634170404645737,37,-0.014570134878171626,1.4901161062077153e-09,3.141592653589793,-1.435239177664023e-09,8.271906770226318e-17,7.636845111846925e-09
-5.2,1000,-234.54800616889383,False,True,True,settled,,0.0,0.18219205169382247,0.7634169922406553,0.7634170204859825,105,-0.014570137672142961,1.8626449777444257e-10,3.141592653589793,2.9268184088271426e-10,4.845642594309488e-18,1.6763806343078614e-09
-5.2,1000,-161.95862158769998,False,True,True,settled,,0.0,0.2544288059900642,0.763416914716459,0.763417036950016,107,-0.014570137485829427,7.450580629634672e-09,3.141592653589793,-2.049493072767708e-09,8.50775347369027e-17,1.3597309589385988e-08
-5.0,1000,-43.067016035403995,False,True,True,settled,,0.0,0.19462615623614987,0.7634170744103722,0.763417056606188,80,-0.01457014251500113,4.656612874786274e-09,3.141592653589793,-1.5619559883058216e-09,6.009310355280606e-17,1.0617077350616455e-08
-5.0,1000,-7.874035392961785,False,True,True,settled,,0.0,0.14936495480804862,0.7634168705376784,0.763417051693005,52,-0.014570136368277715,8.940696713594761e-09,3.141592653589793,-2.305066142547785e-09,9.954555207637316e-17,1.3597309589385988e-08
-5.0,1000,-1.888251209576783,False,True,True,settled,,0.0,0.15755358913800888,0.7634171533499459,0.7634170518988165,38,-0.014570142328748075,-3.725290307455768e-09,3.141592653589793,1.3892861163845866e-09,5.168974856311266e-17,-1.30385160446167e-09
-5.0,1000,-214.08993340992728,False,True,True,settled,,0.0,0.2974099893042862,0.763416941686566,0.763417058719446,113,-0.014570138230906393,6.705522550988699e-09,3.141592653589793,-4.992455219762374e-10,1.4672998396752464e-18,7.636845111846925e-09
-5.0,1000,-145.57681685337164,False,True,True,settled,,0.0,0.09552784185480459,0.7634167725715,0.763417041679576,100,-0.014570130780259132,4.097819410950573e-09,3.141592653589793,6.43984429745983e-11,1.1242351828201844e-17,4.6566128730773926e-09
-4.8,1000,-38.50702340912238,False,True,True,settled,,0.0,0.24121400950326363,0.7634171240709017,0.7634170506138928,54,-0.014570141211141932,-3.725290287581552e-09,3.141592653589793,-1.0235934546871678e-10,1.1275948401033654e-17,-4.284083843231202e-09
-4.8,1000,-7.196269619844255,False,True,True,settled,,0.0,0.18685334264281567,0.7634170862946074,0.7634170738523836,52,-0.014570142328743782,2.9802322337842123e-09,3.141592653589793,-1.9465152349513663e-09,1.3587629559744046e-16,7.636845111846925e-09
-4.8,1000,-1.8635669232340106,False,True,True,settled,,0.0,0.196256087974592,0.763417035634561,0.763417052897915,45,-0.014570140466105266,3.166496742373372e-09,3.141592653589793,-3.16056661586515e-10,1.7583197373891626e-23,7.636845111846925e-09
-4.8,1000,-193.33796302610617,False,True,True,settled,,0.0,0.05332964010524697,0.7634170340338233,0.7634170667690624,85,-0.014570139907312499,1.8626451377273926e-09,3.141592653589793,1.2220822617931778e-09,9.91720320033394e-17,4.6566128730773926e-09
-4.8,1000,-129.73697230567842,False,True,True,settled,,0.0,0.17905766397435413,0.7634171624019689,0.7634170464110503,93,-0.014570142887567836,-3.1664967898466727e-09,3.141592653589793,1.871362539468699e-09,1.2085660391805032e-16,-7.264316082000733e-09
-4.6,1000,-34.626301009737425,False,True,True,settled,,0.0,0.05984436550970863,0.7634171433271644,0.7634170491543686,81,-0.014570142514960069,-2.23517413541544e-09,3.141592653589793,-6.292617999537348e-10,3.6361619353943927e-17,1.6763806343078614e-09
-4.6,1000,-6.542679971585172,False,True,True,settled,,0.0,0.15007610455140255,0.7634168889787853,0.7634170474000692,51,-0.01457013543691959,4.6566129061058666e-09,3.141592653589793,2.002604014323031e-10,2.2172584996205593e-17,7.636845111846925e-09
-4.6,1000,-1.830724135505919,False,True,True,settled,,0.0,0.23337232413109466,0.763417059925878,0.7634170489264526,45,-0.01457013897596795,-3.1664967435965876e-09,3.141592653589793,-1.0591188530216638e-10,8.9279135853381e-18,-4.284083843231202e-09
-4.6,1000,-175.35185306459718,False,True,True,settled,,0.0,0.2741536061176718,0.7634169627789202,0.7634170436812195,93,-0.014570135623279806,-2.235174245153666e-09,3.141592653589793,-9.281807911724059e-10,6.632043900310725e-17,-7.264316082000733e-09
-4.6,1000,-114.8248031470394,False,True,True,settled,,0.0,0.18300420604646234,0.7634171995757867,0.763417037258679,93,-0.014570144377623126,-2.9802322132814076e-09,3.141592653589793,1.7026779830704306e-09,9.865274997712734e-17,-7.264316082000733e-09
-4.4,1000,-30.925277129824597,False,True,True,settled,,0.0,0.14761927625712246,0.7634170482264094,0.7634170502572508,68,-0.014570140093561862,9.313225771801712e-10,3.141592653589793,7.359589601635883e-10,3.436961237153898e-17,1.6763806343078614e-09
-4.4,1000,-5.9321892676853,False,True,True,settled,,0.0,0.08728825698945307,0.7634171586752697,0.763417058557692,38,-0.014570142887514084,-2.7939677047786056e-09,3.141592653589793,-8.136773353669378e-10,5.974055004326584e-17,1.6763806343078614e-09
-4.4,1000,-1.8032583148361658,False,True,True,settled,,0.0,0.24220260003180066,0.7634171424354711,0.7634170577897605,38,-0.014570141769935712,-4.0978193183391145e-09,3.141592653589793,-1.1945347268345545e-10,1.4004505669244008e-17,-1.30385160446167e-09
-4.4,1000,-156.9082849409801,False,True,True,settled,,0.0,0.06339509412646337,0.7634171042891905,0.763417056181302,101,-0.014570141024847221,-2.235174137943323e-09,3.141592653589793,5.85040475486497e-10,6.534946207315499e-18,-1.0244548320770264e-08
-4.4,1000,-101.75354092408546,False,True,True,settled,,0.0,0.05822639101925211,0.7634171403117825,0.7634170627962422,86,-0.014570142328761573,-2.421438717316016e-09,3.141592653589793,-7.338842906750454e-10,4.763154869662948e-17,1.6763806343078614e-09
-4.2,1000,-27.334635730068634,False,True,True,settled,,0.0,0.21140118644883701,0.7634169539098193,0.7634170635424009,67,-0.014570135995726204,-3.725290098808228e-10,3.141592653589793,9.973812589986221e-10,4.6092323197643355e-17,-1.0244548320770264e-08
-4.2,1000,-5.41923266353815,False,True,True,settled,,0.0,0.10155795420362915,0.7634171435908943,0.7634170621415102,51,-0.014570141956236718,-3.7252903253548826e-09,3.141592653589793,-1.11285945099807e-09,1.1031894736351925e-16,-4.284083843231202e-09
-4.2,1000,-1.778163455490737,False,True,True,settled,,0.0,0.2810869638502881,0.7634169939188409,0.7634170597653624,45,-0.014570136740818248,-2.4214387086489242e-09,3.141592653589793,-2.7105796818130135e-10,1.3168806383185642e-17,-4.284083843231202e-09
-4.2,1000,-137.80862434202942,False,True,True,settled,,0.0,0.20443170613980696,0.7634168505734252,0.7634170527392429,107,-0.014570135250731598,8.00937409617159e-09,3.141592653589793,-1.3503613571492003e-09,1.5093333705690247e-17,1.0617077350616455e-08
-4.2,1000,-89.56896841976376,False,True,True,settled,,0.0,0.1290501391690911,0.7634168307919,0.7634170486396674,78,-0.014570135064443856,9.499490239550409e-09,3.141592653589793,-1.0380586977150129e-09,3.881657304895429e-19,1.3597309589385988e-08
-4.0,1000,-23.92938178825022,False,True,True,settled,,0.0,0.25219562132040435,0.7634168157832283,0.7634170322788403,60,-0.014570132642983319,4.656612874179808e-09,3.141592653589793,4.623408721811921e-10,4.3059400416904275e-17,4.6566128730773926e-09
-4.0,1000,-4.891151314600008,False,True,True,settled,,0.0,0.10739534856618468,0.7634170133597223,0.763417056767604,44,-0.014570138975966958,1.490116130603086e-09,3.141592653589793,1.106545412445983e-09,7.882117222216494e-17,4.6566128730773926e-09
-4.0,1000,-1.7807366595751117,False,True,True,settled,,0.0,0.4855392423430213,0.7634171473160517,0.7634170396587941,32,-0.014570141956231632,-4.097819350084155e-09,3.141592653589793,1.448375457028821e-09,5.39338252054981e-17,-7.264316082000733e-09
-4.0,1000,-119.79937457108483,False,True,True,settled,,0.0,0.13494701148846122,0.7634171898166309,0.7634170638972627,86,-0.014570144005107769,-2.980232226670953e-09,3.141592653589793,1.7300409419210765e-09,1.0253373742344236e-16,-7.264316082000733e-09
-4.0,1000,-77.89009352891227,False,True,True,settled,,0.0,0.14978097871174115,0.7634169626988009,0.7634170506467762,86,-0.014570137113295273,1.6763806718794625e-09,3.141592653589793,-1.3152086739603085e-09,6.584591488154144e-17,4.6566128730773926e-09
-3.8,1000,-20.8245578648867,False,True,True,settled,,0.0,0.08735476488357127,0.7634170181634349,0.7634170456766861,60,-0.014570140652402423,5.401670887950384e-09,3.141592653589793,-6.893902657260923e-10,1.1133778260573138e-18,1.0617077350616455e-08
-3.8,1000,-4.469114574841178,False,True,True,settled,,0.0,0.11078821820888057,0.7634172081818209,0.7634170418875308,58,-0.014570144563925285,-3.3527612807889333e-09,3.141592653589793,1.2151057885585228e-09,3.870501157630277e-17,-7.264316082000733e-09
-3.8,1000,-1.757234206727655,False,True,True,settled,,0.0,0.24061641125590943,0.7634170143299482,0.7634170448842391,46,-0.014570138230915065,-5.587935400589097e-10,3.141592653589793,5.791286923988537e-10,1.3689493510832812e-17,-1.30385160446167e-09
-3.8,1000,-103.94026033726145,False,True,True,settled,,0.0,0.07113011183554901,0.7634170385730138,0.7634170539189289,79,-0.014570142142440975,7.264316116775868e-09,3.141592653589793,-1.2737654567899977e-09,1.4978716896920456e-17,1.3597309589385988e-08
-3.8,1000,-67.6311948665564,False,True,True,settled,,0.0,0.12572816014289825,0.7634170457339097,0.7634170427253671,94,-0.014570138789742199,-2.2351742089089047e-09,3.141592653589793,2.3823575832432324e-10,1.0831472839411766e-20,-1.30385160446167e-09
-3.6,1000,-18.053413036405352,False,True,True,settled,,0.0,0.22513127579719674,0.7634171417263087,0.7634170652962787,61,-0.014570141956162682,-3.539025735476742e-09,3.141592653589793,-5.521618190662698e-10,4.104763417980828e-17,-1.30385160446167e-09
-3.6,1000,-4.1283614010331044,False,True,True,settled,,0.0,0.20312906698043606,0.7634170635745009,0.7634170468703556,39,-0.014570140466115341,3.725290084353131e-10,3.141592653589793,-2.0166144863348295e-10,1.3515085306247576e-18,-4.284083843231202e-09
-3.6,1000,-4.636355758147242,False,True,True,timeout,,0.0,0.3263661911190105,1.4804309921055243,1.7071702166928977,1000,0.011552336998264745,0.0499785754829645,3.1415627446614525,-0.010396684939488523,0.001457366859994291,0.1
-3.6,1000,-89.58078198354583,False,True,True,settled,,0.0,0.1357845791658022,0.7634170091883075,0.7634170774705491,78,-0.014570138603444254,9.313225792301355e-10,3.141592653589793,1.8251105016497644e-09,1.839827642439776e-16,-4.284083843231202e-09
-3.6,1000,-58.53436213981428,False,True,True,settled,,0.0,0.1806402393102408,0.763417111216177,0.763417048189151,60,-0.014570142142441327,3.397971578032372e-17,3.141592653589793,-2.9193640665766456e-10,4.261343175323677e-18,1.6763806343078614e-09
-3.4,1000,-19.175845343737294,False,True,True,timeout,,0.0,0.35847894847393075,1.3559736347345457,1.7120983005977612,1000,0.006053073704273618,0.0497457250952721,3.1415898357727254,-0.01036437986683371,0.001452501167443764,0.1
-3.4,1000,-3.7533708155282746,False,True,True,settled,,0.0,0.23036871136447923,0.7634168643966017,0.7634170627265773,52,-0.014570133574313297,2.2351741729558187e-09,3.141592653589793,-3.1949070806251073e-10,4.605436274833425e-19,4.6566128730773926e-09
-3.4,1000,-1.7291662369601375,False,True,True,settled,,0.0,0.23418819127068632,0.7634170240125329,0.7634170430587827,39,-0.014570140093581282,3.352761252247987e-09,3.141592653589793,-8.055498521918592e-10,1.1057868911854437e-17,4.6566128730773926e-09
-3.4,1000,-76.03012748339455,False,True,True,settled,,0.0,0.3211321097439702,0.7634172056108268,0.763417052622838,95,-0.014570144750183315,-2.60770321446668e-09,3.141592653589793,5.078276280896837e-10,3.0518656374086938e-18,-1.30385160446167e-09
-3.4,1000,-50.379156916986624,False,True,True,settled,,0.0,0.11258291855538305,0.7634169203047451,0.7634170516127132,81,-0.014570137485842852,6.8917870704174584e-09,3.141592653589793,-7.866790299722022e-10,4.753156491316859e-19,1.0617077350616455e-08
-3.2,1000,-13.402636619320885,False,True,True,settled,,0.0,0.18063813919936367,0.7634172198042019,0.7634170565962843,54,-0.014570144936462776,-3.539025804454626e-09,3.141592653589793,-6.982921696735893e-10,5.535568961516277e-17,-1.30385160446167e-09
-3.2,1000,-3.4131765107133445,False,True,True,settled,,0.0,0.06964011128122168,0.7634171358779648,0.7634170699591633,45,-0.014570142515012775,-1.4901161285940555e-09,3.141592653589793,-1.2063003672629078e-09,9.184352818470199e-17,1.6763806343078614e-09
-3.2,1000,-5.164303425590478,False,True,True,timeout,,0.0,0.20976229012012493,1.7200843664404892,1.7237003914226892,949,0.024782133102413707,0.04993964582681656,3.141556894407326,-0.010392625509761621,0.0014572769902789955,0.1
-3.2,1000,-64.40786474904634,False,True,True,settled,,0.0,0.1020583736556924,0.7634171582297429,0.7634170638054636,80,-0.014570142515014102,-3.725290308891175e-09,3.141592653589793,7.989650471453044e-10,9.092383798111561e-18,-7.264316082000733e-09
-3.2,1000,-42.49610662268712,False,True,True,settled,,0.0,0.17087871121078327,0.7634172480065172,0.763417035560474,80,-0.014570144377697526,-7.82310967664692e-09,3.141592653589793,1.077315458463326e-09,4.351382477275812e-18,-1.3224780559539796e-08
-3.0,1000,-11.377479840304627,False,True,True,settled,,0.0,0.08852552370741044,0.7634168775415506,0.7634170414167923,54,-0.014570135995732892,7.264316095073499e-09,3.141592653589793,-1.5177689013248889e-09,3.13107354729219e-17,1.0617077350616455e-08
-3.0,1000,-3.1733258574973915,False,True,True,settled,,0.0,0.2810973457403945,0.7634169505539058,0.7634170391546199,45,-0.0145701378583929,4.84287738582265e-09,3.141592653589793,-3.893703321934841e-10,4.504657015406205e-19,7.636845111846925e-09
-3.0,1000,-1.694881640278118,False,True,True,settled,,0.0,0.10328297094145722,0.7634170002147728,0.7634170537604683,46,-0.014570136554546802,-3.5390257912600926e-09,3.141592653589793,9.676878650654776e-10,1.8836618862332884e-17,-4.284083843231202e-09
-3.0,1000,-54.33137518699311,False,True,True,settled,,0.0,0.14305718995089242,0.7634171958497744,0.7634170309657251,74,-0.014570144377595589,-2.607703155260819e-09,3.141592653589793,-3.454144781136892e-10,1.837300020552036e-17,1.6763806343078614e-09
-3.0,1000,-35.781009472406545,False,True,True,settled,,0.0,0.05182474665343804,0.7634170164556316,0.7634170802945208,74,-0.014570137672165421,-2.235174219753406e-09,3.141592653589793,-1.9564102478547355e-10,8.784690172741711e-18,-1.30385160446167e-09
-2.8,1000,-9.478702574300701,False,True,True,settled,,0.0,0.08814025350001184,0.7634172321332601,0.7634170559171409,69,-0.014570145122678452,-4.28408381417328e-09,3.141592653589793,1.7723631105245715e-09,9.031071570495998e-17,-7.264316082000733e-09
-2.8,1000,-7.191404925887182,False,True,True,timeout,,0.0,0.43155624743077137,0.8061956733316287,1.6299814095485305,1000,-0.030157191306335346,0.05002295393496754,3.141561923854601,-0.010402400202202391,0.0014580565972502869,0.1
-2.8,1000,-1.6198340252152772,False,True,True,settled,,0.0,0.13534809772837247,0.7634170328795099,0.7634170353897467,39,-0.014570139721053867,1.4901161014108444e-09,3.141592653589793,-1.3816872078252553e-09,7.597445645285308e-17,4.6566128730773926e-09
-2.8,1000,-44.87230512519265,False,True,True,settled,,0.0,0.16378316272425397,0.7634168925197002,0.7634170717400984,74,-0.014570134505598277,1.862645180974339e-09,3.141592653589793,1.2116398088677866e-09,9.770682536015811e-17,-7.264316082000733e-09
-2.8,1000,-29.91948044043473,False,True,True,settled,,0.0,0.24913312494754772,0.7634170449478992,0.7634170552990993,81,-0.014570140466109582,2.2351741631521584e-09,3.141592653589793,-7.503664734074706e-10,1.387849644447573e-17,4.6566128730773926e-09
-2.6,1000,-7.743821984064498,False,True,True,settled,,0.0,0.15335320576721206,0.7634168807432482,0.7634170483976294,49,-0.01457013711332662,9.872019296995179e-09,3.141592653589793,-1.2171463645794065e-09,2.643722155413918e-18,1.6577541828155518e-08
-2.6,1000,-2.655711662002261,False,True,True,settled,,0.0,0.29351664280516987,0.7634170215963102,0.7634170671130198,44,-0.014570137299599483,-3.725290300619427e-09,3.141592653589793,3.509234387654226e-10,2.3340078672267057e-20,-7.264316082000733e-09
-2.6,1000,-1.6144389640924026,False,True,True,settled,,0.0,0.11633251592194971,0.7634168618251898,0.7634170629002567,46,-0.014570133760555281,2.9802322549230742e-09,3.141592653589793,-8.910410770160913e-12,4.179310983273103e-18,4.6566128730773926e-09
-2.6,1000,-36.628782236374896,False,True,True,settled,,0.0,0.23699639629534036,0.7634171865374686,0.7634170562615984,67,-0.014570144377630708,-1.6763806160426104e-09,3.141592653589793,6.02705379219218e-10,9.464178543368032e-18,1.6763806343078614e-09
-2.6,1000,-24.45357390808621,False,True,True,settled,,0.0,0.18299599617562104,0.7634169578966152,0.7634170568698642,73,-0.014570135436918125,-2.2351741445835667e-09,3.141592653589793,-3.019928748348541e-10,1.3808053208419248e-17,-7.264316082000733e-09
-2.4,1000,-6.531204090536471,False,True,True,settled,,0.0,0.229102845270618,0.7634172302714146,0.7634170604513182,62,-0.014570145122708968,-4.097819330227194e-09,3.141592653589793,1.3655528237699483e-09,4.5674899778433676e-17,-7.264316082000733e-09
-2.4,1000,-2.4073333996094775,False,True,True,settled,,0.0,0.2836612845273599,0.7634169135332255,0.7634170347804853,51,-0.014570133388036297,-3.1664967474034622e-09,3.141592653589793,2.2591540577483084e-10,4.116353779605953e-19,-7.264316082000733e-09
-2.4,1000,-1.5905629558654113,False,True,True,settled,,0.0,0.1859376728534698,0.7634171239938943,0.7634170486960137,39,-0.014570142701276479,1.8626450675349246e-10,3.141592653589793,1.2857874433219903e-10,1.0834684726507427e-18,1.6763806343078614e-09
-2.4,1000,-29.757766109420537,False,True,True,settled,,0.0,0.10408016761181182,0.7634170986257031,0.7634170468140059,67,-0.014570142515037228,2.23517414472271e-09,3.141592653589793,3.8390774400224353e-10,1.844826615743145e-17,1.6763806343078614e-09
-2.4,1000,-19.595309368035426,False,True,True,settled,,0.0,0.07242919433445266,0.763416913562282,0.7634170444241798,67,-0.014570137299576041,7.078051588348606e-09,3.141592653589793,-1.0383888917342274e-09,5.464280225532737e-18,1.0617077350616455e-08
-2.2,1000,-5.501197815549303,False,True,True,settled,,0.0,0.18802532142021092,0.7634170733334662,0.7634170423909329,42,-0.014570140838623385,3.7252902961161097e-10,3.141592653589793,9.43698569372045e-10,4.811328955933871e-17,-1.30385160446167e-09
-2.2,1000,-2.2355197144418772,False,True,True,settled,,0.0,0.17858574674137026,0.7634171414654614,0.7634170643213158,51,-0.014570142514996018,-2.0489096566487264e-09,3.141592653589793,8.634813629096916e-11,7.026201196474286e-19,-1.30385160446167e-09
-2.2,1000,-1.587630459223228,False,True,True,settled,,0.0,0.19048393291441298,0.7634169302195429,0.7634170712705896,39,-0.014570134878152053,-9.313225681743618e-10,3.141592653589793,2.004562688255205e-10,5.759221782098059e-19,-1.30385160446167e-09
-2.2,1000,-23.43833131970879,False,True,True,settled,,0.0,0.2120132386038713,0.763416810194812,0.7634170294407486,81,-0.014570132642964948,5.215406437367472e-09,3.141592653589793,-7.886173328641361e-10,3.5664978958610294e-18,7.636845111846925e-09
-2.2,1000,-15.743221695313297,False,True,True,settled,,0.0,0.24526422726171135,0.7634169548801147,0.7634170470878413,61,-0.014570135250676991,-2.421438683270909e-09,3.141592653589793,1.772810781725074e-09,1.1714705998896263e-16,-1.3224780559539796e-08
-2.0,1000,-4.564890187904272,False,True,True,settled,,0.0,0.11813494100757414,0.7634170177170916,0.7634170365719615,48,-0.014570140279871394,4.470348315935407e-09,3.141592653589793,-1.1049998297634823e-09,2.164589694383432e-17,7.636845111846925e-09
-2.0,1000,-2.060533821659338,False,True,True,settled,,0.0,0.1295421357237981,0.7634171714525446,0.7634170682485558,44,-0.014570143446332373,-2.6077032148532494e-09,3.141592653589793,1.6382803615357135e-09,9.487669552241993e-17,-7.264316082000733e-09
-2.0,1000,-1.5974250024602128,False,True,True,settled,,0.0,0.22729994923664426,0.763416915580025,0.7634170736231201,53,-0.014570134319349276,-9.313225585728372e-10,3.141592653589793,-1.0794972461779568e-09,6.875299745721465e-17,1.6763806343078614e-09
-2.0,1000,-18.064560042362398,False,True,True,settled,,0.0,0.25705524289943954,0.7634168663664561,0.7634170739576576,61,-0.014570135995762432,8.381903154667309e-09,3.141592653589793,-1.4208047577709517e-09,1.6971979421841703e-17,1.0617077350616455e-08
-2.0,1000,-12.268665613316648,False,True,True,settled,,0.0,0.21569626312000456,0.7634170801540833,0.7634170630251417,54,-0.014570139534799487,-3.725290326914373e-09,3.141592653589793,-1.4016239961990953e-10,1.3142625234700155e-17,-7.264316082000733e-09
-1.8,1000,-3.7697721838119502,False,True,True,settled,,0.0,0.1944231991224142,0.7634167891822286,0.7634170564360635,55,-0.014570133760562416,1.024454832989542e-08,3.141592653589793,-1.4555453169348302e-09,9.291950269355682e-18,1.3597309589385988e-08
-1.8,1000,-1.9581243837479059,False,True,True,settled,,0.0,0.18848808326189534,0.763416863165083,0.7634170488349039,45,-0.014570134878181092,5.774199939920616e-09,3.141592653589793,7.616698986348383e-10,8.965808701941187e-17,7.636845111846925e-09
-1.8,1000,-1.5784801604833512,False,True,True,settled,,0.0,0.21582518116045465,0.763417160460886,0.7634170485005914,46,-0.014570144377647875,9.313225754904913e-10,3.141592653589793,-2.3801354823496225e-10,1.049529418295243e-18,1.6763806343078614e-09
-1.8,1000,-13.779190823263674,False,True,True,settled,,0.0,0.16242889310440606,0.7634169743218159,0.7634170625311083,75,-0.01457013748585687,1.4901161246074364e-09,3.141592653589793,1.3621735482409952e-09,1.1418402949073448e-16,-7.264316082000733e-09
-1.8,1000,-9.234344764581724,False,True,True,settled,,0.0,0.20852752702182123,0.7634171349849639,0.7634170584782345,69,-0.014570141769938535,-3.3527612615241565e-09,3.141592653589793,5.500638311136103e-10,2.3066879105421325e-18,-4.284083843231202e-09
-1.6,1000,-3.2206288096764624,False,True,True,settled,,0.0,0.12285176938336577,0.7634172444641988,0.7634170725298377,48,-0.014570145308965872,-5.029141897432442e-09,3.141592653589793,6.556238665088991e-10,1.1660122679254886e-18,-7.264316082000733e-09
-1.6,1000,-2.4716237816023794,False,True,True,settled,,0.0,0.1984137503465432,0.763416961098623,0.7634170738875901,216,-0.014570136554523912,3.725290453432402e-10,3.141592653589793,9.223763614761835e-10,4.604441641363066e-17,-7.264316082000733e-09
-1.6,1000,-1.5562119610481249,False,True,True,settled,,0.0,0.1573047055166757,0.763417066328897,0.7634170650453581,39,-0.01457014121114179,2.0489096747085318e-09,3.141592653589793,-1.132711062052498e-09,4.304250640326856e-17,4.6566128730773926e-09
-1.6,1000,-10.078304907310253,False,True,True,settled,,0.0,0.06780802678778196,0.7634168826832769,0.7634170514744117,69,-0.014570135623207097,5.7741999724152415e-09,3.141592653589793,-3.703061536661025e-10,2.1448072098535303e-18,7.636845111846925e-09
-1.6,1000,-6.85970753441341,False,True,True,settled,,0.0,0.11809735193866878,0.7634170735959912,0.7634170341830679,55,-0.014570140279854132,-1.1175871143960696e-09,3.141592653589793,4.6147538005380607e-10,6.1150874136888724e-18,1.6763806343078614e-09
-1.4,1000,-2.7079446179979785,False,True,True,settled,,0.0,0.23740864240149934,0.763417101719276,0.7634170579598287,55,-0.014570141211146416,-1.4901161138199398e-09,3.141592653589793,-5.687327510331118e-10,2.575784848903174e-17,1.6763806343078614e-09
-1.4,1000,-1.7838854969249966,False,True,True,settled,,0.0,0.46883501904630237,0.7634170597707732,0.7634170352377769,24,-0.014570141956195118,4.656612888243287e-09,3.141592653589793,-2.059317600397416e-09,1.2698702196371933e-16,1.0617077350616455e-08
-1.4,1000,-1.5202368300254971,False,True,True,settled,,0.0,0.07235508563637173,0.7634173453383908,0.7634170459966199,31,-0.01457014866172925,-6.3329935038262405e-09,3.141592653589793,2.187699197085489e-10,8.591732447996299e-18,-1.30385160446167e-09
-1.4,1000,-7.115637650018524,False,True,True,settled,,0.0,0.14552322585862673,0.7634174255398475,0.7634170515529458,63,-0.01457015108319915,-8.009374169714217e-09,3.141592653589793,3.819910114380385e-10,8.775804532901174e-18,-4.284083843231202e-09
-1.4,1000,-5.238219281371917,False,True,True,settled,,0.0,0.042958343401551455,0.7634170180547764,0.7634170387971956,41,-0.014570138230897426,-9.31322552154204e-10,3.141592653589793,-1.2417888073731362e-09,8.910071216592488e-17,-1.30385160446167e-09
